,Sample,SampleName,LOC_OS07G46990,Tissue,Treatment
2104,SRX1424281,recov_drought 180 min,100.4,leaf,recov_drought 180 min
2105,SRX1424282,recov_drought 210 min,98.1,leaf,recov_drought 210 min
2106,SRX1424283,recov_drought 210 min,94.4,leaf,recov_drought 210 min
2107,SRX1424284,recov_drought 240 min,83.6,leaf,recov_drought 240 min
2108,SRX1424285,recov_drought 240 min,124.3,leaf,recov_drought 240 min
2109,SRX1424286,recov_drought 270 min,73.6,leaf,recov_drought 270 min
2110,SRX1424287,recov_drought 270 min,91.0,leaf,recov_drought 270 min
2111,SRX1424288,recov_drought 300 min,72.4,leaf,recov_drought 300 min
2112,SRX1424289,control 15 min,92.1,leaf,control 15 min
2113,SRX1424290,control 15 min,90.0,leaf,control 15 min
2114,SRX1424291,control 30 min,83.1,leaf,control 30 min
2115,SRX1424292,control 30 min,93.2,leaf,control 30 min
2116,SRX1424293,control 45 min,90.2,leaf,control 45 min
2117,SRX1424294,control 45 min,95.8,leaf,control 45 min
2118,SRX1424295,control 60 min,89.5,leaf,control 60 min
2119,SRX1424296,control 60 min,93.8,leaf,control 60 min
2120,SRX1424297,control 75 min,93.8,leaf,control 75 min
2121,SRX1424298,control 75 min,93.5,leaf,control 75 min
2122,SRX1424299,control 90 min,77.1,leaf,control 90 min
2123,SRX1424300,control 90 min,91.2,leaf,control 90 min
2124,SRX1424301,control 105 min,90.7,leaf,control 105 min
2125,SRX1424302,control 105 min,87.1,leaf,control 105 min
2126,SRX1424303,control 120 min,94.1,leaf,control 120 min
2127,SRX1424304,control 120 min,91.9,leaf,control 120 min
2128,SRX1424305,control 135 min,91.3,leaf,control 135 min
2129,SRX1424306,control 135 min,101.8,leaf,control 135 min
2130,SRX1424307,control 150 min,89.7,leaf,control 150 min
2131,SRX1424308,control 150 min,95.0,leaf,control 150 min
2132,SRX1424309,control 165 min,82.3,leaf,control 165 min
2133,SRX1424310,control 165 min,80.2,leaf,control 165 min
2134,SRX1424311,control 180 min,84.7,leaf,control 180 min
2135,SRX1424312,control 180 min,63.8,leaf,control 180 min
2136,SRX1424313,control 195 min,85.2,leaf,control 195 min
2137,SRX1424314,control 195 min,86.3,leaf,control 195 min
2138,SRX1424315,control 210 min,83.6,leaf,control 210 min
2139,SRX1424316,control 210 min,91.8,leaf,control 210 min
2140,SRX1424317,control 225 min,78.3,leaf,control 225 min
2141,SRX1424318,control 225 min,83.5,leaf,control 225 min
2142,SRX1424319,control 240 min,81.5,leaf,control 240 min
2143,SRX1424320,control 240 min,90.5,leaf,control 240 min
2144,SRX1424321,control 270 min,84.4,leaf,control 270 min
2145,SRX1424322,control 270 min,81.2,leaf,control 270 min
2146,SRX1424323,control 300 min,83.9,leaf,control 300 min
2147,SRX1424324,control 300 min,82.8,leaf,control 300 min
2148,SRX1424325,heat 15 min,110.7,leaf,heat 15 min
2149,SRX1424326,heat 15 min,120.6,leaf,heat 15 min
2150,SRX1424327,heat 30 min,127.8,leaf,heat 30 min
2151,SRX1424328,heat 30 min,112.8,leaf,heat 30 min
2152,SRX1424329,heat 45 min,123.6,leaf,heat 45 min
2153,SRX1424330,heat 45 min,95.7,leaf,heat 45 min
2154,SRX1424331,heat 60 min,115.7,leaf,heat 60 min
2155,SRX1424332,heat 60 min,104.5,leaf,heat 60 min
2156,SRX1424333,heat 75 min,130.8,leaf,heat 75 min
2157,SRX1424334,heat 75 min,129.4,leaf,heat 75 min
2158,SRX1424335,heat 90 min,127.3,leaf,heat 90 min
2159,SRX1424336,heat 90 min,122.2,leaf,heat 90 min
2160,SRX1424337,heat 105 min,122.5,leaf,heat 105 min
2161,SRX1424338,heat 105 min,150.9,leaf,heat 105 min
2162,SRX1424339,heat 120 min,139.6,leaf,heat 120 min
2163,SRX1424340,heat 120 min,124.2,leaf,heat 120 min
2164,SRX1424341,heat 135 min,119.5,leaf,heat 135 min
2165,SRX1424342,heat 135 min,122.8,leaf,heat 135 min
2166,SRX1424343,heat 150 min,125.9,leaf,heat 150 min
2167,SRX1424344,heat 150 min,124.2,leaf,heat 150 min
2168,SRX1424345,heat 165 min,126.3,leaf,heat 165 min
2169,SRX1424346,heat 165 min,139.9,leaf,heat 165 min
2170,SRX1424347,heat 180 min,107.7,leaf,heat 180 min
2171,SRX1424348,heat 180 min,114.4,leaf,heat 180 min
2172,SRX1424349,heat 195 min,111.8,leaf,heat 195 min
2173,SRX1424350,heat 195 min,115.2,leaf,heat 195 min
2174,SRX1424351,heat 210 min,113.5,leaf,heat 210 min
2175,SRX1424352,heat 210 min,112.9,leaf,heat 210 min
2176,SRX1424353,heat 225 min,115.3,leaf,heat 225 min
2177,SRX1424354,heat 225 min,119.2,leaf,heat 225 min
2178,SRX1424355,heat 240 min,111.9,leaf,heat 240 min
2179,SRX1424356,heat 240 min,118.3,leaf,heat 240 min
2180,SRX1424357,recov_heat 135 min,120.4,leaf,recov_heat 135 min
2181,SRX1424358,recov_heat 135 min,124.0,leaf,recov_heat 135 min
2182,SRX1424359,recov_heat 150 min,134.8,leaf,recov_heat 150 min
2183,SRX1424360,recov_heat 150 min,103.4,leaf,recov_heat 150 min
2184,SRX1424361,recov_heat 165 min,102.6,leaf,recov_heat 165 min
2185,SRX1424362,recov_heat 165 min,108.9,leaf,recov_heat 165 min
2186,SRX1424363,recov_heat 180 min,105.9,leaf,recov_heat 180 min
2187,SRX1424364,recov_heat 180 min,104.3,leaf,recov_heat 180 min
2188,SRX1424365,recov_heat 195 min,109.0,leaf,recov_heat 195 min
2189,SRX1424366,recov_heat 195 min,110.5,leaf,recov_heat 195 min
2190,SRX1424367,recov_heat 210 min,104.1,leaf,recov_heat 210 min
2191,SRX1424368,recov_heat 210 min,101.5,leaf,recov_heat 210 min
2192,SRX1424369,recov_heat 225 min,105.9,leaf,recov_heat 225 min
2193,SRX1424370,recov_heat 225 min,96.7,leaf,recov_heat 225 min
2194,SRX1424371,recov_heat 240 min,99.1,leaf,recov_heat 240 min
2195,SRX1424372,recov_heat 240 min,90.2,leaf,recov_heat 240 min
2196,SRX1424373,drought 15 min,79.6,leaf,drought 15 min
2197,SRX1424374,drought 15 min,87.4,leaf,drought 15 min
2198,SRX1424375,drought 30 min,104.3,leaf,drought 30 min
2199,SRX1424376,drought 30 min,97.4,leaf,drought 30 min
2200,SRX1424377,drought 45 min,87.5,leaf,drought 45 min
2201,SRX1424378,drought 45 min,77.8,leaf,drought 45 min
2202,SRX1424379,drought 60 min,80.6,leaf,drought 60 min
2203,SRX1424380,drought 60 min,80.3,leaf,drought 60 min
2204,SRX1424381,drought 75 min,93.9,leaf,drought 75 min
2205,SRX1424382,drought 75 min,100.2,leaf,drought 75 min
2206,SRX1424383,drought 90 min,95.5,leaf,drought 90 min
2207,SRX1424384,drought 90 min,121.0,leaf,drought 90 min
2208,SRX1424385,drought 105 min,102.6,leaf,drought 105 min
2209,SRX1424386,drought 105 min,109.1,leaf,drought 105 min
2210,SRX1424387,drought 120 min,81.5,leaf,drought 120 min
2211,SRX1424388,drought 120 min,101.9,leaf,drought 120 min
2212,SRX1424389,drought 135 min,80.2,leaf,drought 135 min
2213,SRX1424390,drought 135 min,109.4,leaf,drought 135 min
2214,SRX1424391,recov_drought 105 min,86.6,leaf,recov_drought 105 min
2215,SRX1424392,recov_drought 105 min,103.7,leaf,recov_drought 105 min
2216,SRX1424393,recov_drought 120 min,86.2,leaf,recov_drought 120 min
2217,SRX1424394,recov_drought 120 min,96.9,leaf,recov_drought 120 min
2218,SRX1424395,recov_drought 150 min,85.5,leaf,recov_drought 150 min
2219,SRX1424396,recov_drought 150 min,106.6,leaf,recov_drought 150 min
2220,SRX1424397,recov_drought 165 min,97.6,leaf,recov_drought 165 min
2221,SRX1424398,recov_drought 165 min,98.2,leaf,recov_drought 165 min
2222,SRX1424399,recov_drought 180 min,81.8,leaf,recov_drought 180 min
2223,SRX1424400,recov_drought 180 min,101.3,leaf,recov_drought 180 min
2224,SRX1424401,recov_drought 210 min,100.4,leaf,recov_drought 210 min
2225,SRX1424402,recov_drought 210 min,98.5,leaf,recov_drought 210 min
2226,SRX1424403,recov_drought 240 min,87.0,leaf,recov_drought 240 min
2227,SRX1424404,recov_drought 240 min,104.2,leaf,recov_drought 240 min
2228,SRX1424405,recov_drought 270 min,89.4,leaf,recov_drought 270 min
2229,SRX1424406,recov_drought 270 min,104.4,leaf,recov_drought 270 min
2230,SRX1424407,recov_drought 300 min,90.4,leaf,recov_drought 300 min
2231,SRX1424408,recov_drought 300 min,94.0,leaf,recov_drought 300 min
2232,SRX1436232,BLS354 replicate 1,142.0,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2233,SRX1436233,BLS354 replicate 2,149.5,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2234,SRX1436234,BLS354 replicate 3,121.7,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2235,SRX144644,Dandi_Shoot control,0.0,shoot,control
2236,SRX144645,Dandi_Root control,79.0,root,control
2237,SRX144646,GR-11_Shoot salinity stress,229.7,shoot,salinity
2238,SRX144647,GR-11_Root control,338.4,root,control
2239,SRX145287,Dandi_Shoot salinity stress,78.2,shoot,salinity
2240,SRX145288,Dandi_Root salinity stress,411.9,root,salinity
2241,SRX145289,GR-11_Root salinity stress,364.3,root,salinity
2242,SRX145290,GR-11_Shoot control,163.5,shoot,control
2243,SRX1453634,root sample from Oryza sativa,208.5,root,mock
2244,SRX1453635,root sample from Oryza sativa with Xylaria striata,152.1,root,Xylaria striata
2245,SRX1453639,root sample from Oryza sativa,204.5,root,mock
2246,SRX1453640,root sample from Oryza sativa with Xylaria striata,136.8,root,Xylaria striata
2247,SRX1484754,coleoptileplus  1hr shade,91.1,coleoptile,plus 1hr shade
2248,SRX1484755,coleoptileplus  1hr shade,92.4,coleoptile,plus 1hr shade
2249,SRX1484756,coleoptileplus  1hr white light,87.3,coleoptile,plus 1hr white light
2250,SRX1484757,coleoptileplus  1hr white light,101.3,coleoptile,plus 1hr white light
2251,SRX1484758,the first leafplus  1hr shade,79.7,the first leaf,plus 1hr shade
2252,SRX1484759,the first leafplus  1hr shade,81.4,the first leaf,plus 1hr shade
2253,SRX1484760,the first leafplus  1hr white light,91.4,the first leaf,plus 1hr white light
2254,SRX1484761,the first leafplus  1hr white light,87.5,the first leaf,plus 1hr white light
2255,SRX1488610,rachis meristem,98.7,rachis meristem,--
2256,SRX1488611,rachis meristem,80.5,rachis meristem,--
2257,SRX1488612,spikelet meristem,95.1,spikelet meristem,--
2258,SRX1488613,spikelet meristem,56.0,spikelet meristem,--
2259,SRX1488614,rachis meristem,55.6,rachis meristem,--
2260,SRX1488616,primary branch meristem,78.1,primary branch meristem,--
2261,SRX1488617,primary branch meristem,85.8,primary branch meristem,--
2262,SRX1488634,primary branch meristem,71.2,primary branch meristem,--
2263,SRX1488636,elongating primary branch meristem plus axillary meristem,77.2,elongating primary branch meristem plus axillary meristem,--
2264,SRX1488637,elongating primary branch meristem plus axillary meristem,81.8,elongating primary branch meristem plus axillary meristem,--
2265,SRX1488639,elongating primary branch meristem plus axillary meristem,74.7,elongating primary branch meristem plus axillary meristem,--
2266,SRX1488641,spikelet meristem,66.3,spikelet meristem,--
2267,SRX1499107,Drought stress_rep1,74.7,leaf,drought
2268,SRX1500159,Drought stress_rep2,80.9,leaf,drought
2269,SRX1500160,Well-water_rep1,57.2,leaf,control
2270,SRX1500161,Well-water_rep2,62.8,leaf,control
2271,SRX1500162,Well-water_rep3,59.9,leaf,control
2272,SRX1500163,Drought stress_rep1,76.7,leaf,drought
2273,SRX1500164,Drought stress_rep2,76.9,leaf,drought
2274,SRX1500165,Drought stress_rep3,83.5,leaf,drought
2275,SRX1500166,Well-water_rep1,64.6,leaf,control
2276,SRX1500167,Well-water_rep2,59.8,leaf,control
2277,SRX1500168,Drought stress_rep1,79.6,leaf,drought
2278,SRX1500169,Drought stress_rep2,75.3,leaf,drought
2279,SRX1500170,Well-water_rep1,62.9,leaf,control
2280,SRX1500171,Well-water_rep2,71.8,leaf,control
2281,SRX1500172,Drought stress_rep1,77.0,leaf,drought
2282,SRX1500173,Drought stress_rep2,84.5,leaf,drought
2283,SRX1500174,Drought stress_rep3,86.7,leaf,drought
2284,SRX1500175,Well-water_rep1,83.1,leaf,control
2285,SRX1500176,Well-water_rep2,74.1,leaf,control
2286,SRX1500177,Well-water_rep3,75.7,leaf,control
2287,SRX1500178,Drought stress_rep1,80.9,leaf,drought
2288,SRX1500179,Drought stress_rep2,85.5,leaf,drought
2289,SRX1500180,Well-water_rep1,85.5,leaf,control
2290,SRX1500181,Well-water_rep2,85.5,leaf,control
2291,SRX1500182,Well-water_rep3,85.5,leaf,control
2292,SRX1500183,Rewater_rep1,72.6,leaf,rewater
2293,SRX1500184,Rewater_rep2,71.6,leaf,rewater
2294,SRX1500185,Rewater_rep3,77.5,leaf,rewater
2295,SRX1500186,Drought stress,89.2,leaf,drought
2296,SRX1500187,Well-water,66.2,leaf,control
2297,SRX1500188,Drought stress,78.2,leaf,drought
2298,SRX1500189,Well-water,71.1,leaf,control
2299,SRX1500190,Drought stress,147.0,leaf,drought
2300,SRX1500191,Well-water,77.1,leaf,control
2301,SRX1500192,Drought stress,94.4,leaf,drought
2302,SRX1500193,Well-water,69.3,leaf,control
2303,SRX1500194,Drought stress,102.3,leaf,drought
2304,SRX1500195,Well-water,67.6,leaf,control
2305,SRX1500196,Rewater,69.9,leaf,rewater
2306,SRX1508229,before chilling treatment,82.5,whole plant,before chilling treatment
2307,SRX1508230,36h of chilling treatment,81.7,whole plant,36h of chilling treatment
2308,SRX1508231,before chilling treatment,80.4,whole plant,before chilling treatment
2309,SRX1508232,36h of chilling treatment,88.4,whole plant,36h of chilling treatment
2310,SRX1512982,no treat,87.5,whole plant without root,control
2311,SRX1512983,one day after treat with protein,88.9,whole plant without root,1 day after treat with protein
2312,SRX1512984,two days after treat with protein,99.3,whole plant without root,2 days after treat with protein
2313,SRX1512985,three days after treat with protein,105.3,whole plant without root,3 days after treat with protein
2314,SRX1512986,one day after treat with buffer,100.6,whole plant without root,1 day after treat with buffer
2315,SRX1512987,two days after treat with buffer,100.6,whole plant without root,2 days after treat with buffer
2316,SRX1512988,three days after treat with buffer,92.1,whole plant without root,3 days after treat with buffer
2317,SRX151644,Nipponbare leaf,71.1,leaf,--
2318,SRX151645,9311 leaf,66.8,leaf,--
2319,SRX151646,NPB X 93-11 leaf,64.4,leaf,--
2320,SRX151647,93-11 X NPB leaf,59.8,leaf,--
2321,SRX1521275,Drought stress,83.4,leaf,drought
2322,SRX1521276,Well water,67.3,leaf,control
2323,SRX1521277,Drought stress,89.0,leaf,drought
2324,SRX1521278,Well water,78.8,leaf,control
2325,SRX1521279,Drought stress,76.4,leaf,drought
2326,SRX1521280,Well water,61.2,leaf,control
2327,SRX1521281,Drought stress,87.3,leaf,drought
2328,SRX1521282,Well water,72.0,leaf,control
2329,SRX1521283,Drought stress,87.0,leaf,drought
2330,SRX1521284,Well water,76.7,leaf,control
2331,SRX1521285,Drought stress,94.7,leaf,drought
2332,SRX1521286,Well water,81.7,leaf,control
2333,SRX1528702,"total RNAs, seedling",18.7,seedling,--
2334,SRX1544234,"CK-24hpi,SB-24hpi,CK-48hpi,SB-48hpi",56.1,leaf sheath,--
2335,SRX1546415,Longtefu X 02428_endosperm_RNA-seq,207.4,endosperm,--
2336,SRX1546416,Longtefu X 02428_endosperm_RNA-seq,143.4,endosperm,--
2337,SRX1546528,02428 X Longtefu_endosperm_RNA-seq,135.3,endosperm,--
2338,SRX1546538,02428 X Longtefu_endosperm_RNA-seq,135.7,endosperm,--
2339,SRX1547421,shallow root tips 45days,79.1,shallow root tips,--
2340,SRX1547422,shallow root tips 45days,119.4,shallow root tips,--
2341,SRX1547423,shallow root tips 45days,98.8,shallow root tips,--
2342,SRX1547424,shallow root tips 45days,95.5,shallow root tips,--
2343,SRX1547425,shallow root tips 45days,105.9,shallow root tips,--
2344,SRX1547426,shallow root tips 45days,126.4,shallow root tips,--
2345,SRX1547427,shallow root tips 45days,76.9,shallow root tips,--
2346,SRX1547428,shallow root tips 45days,90.2,shallow root tips,--
2347,SRX1547429,shallow root tips 45days,74.0,shallow root tips,--
2348,SRX1547430,shallow root tips 45days,117.6,shallow root tips,--
2349,SRX1547431,shallow root tips 45days,77.1,shallow root tips,--
2350,SRX1547432,shallow root tips 45days,76.5,shallow root tips,--
2351,SRX1547433,shallow root tips 45days,80.7,shallow root tips,--
2352,SRX1547434,shallow root tips 45days,83.0,shallow root tips,--
2353,SRX1547435,shallow root tips 45days,140.7,shallow root tips,--
2354,SRX1547436,shallow root tips 45days,88.9,shallow root tips,--
2355,SRX1547437,shallow root tips 45days,105.0,shallow root tips,--
2356,SRX1547438,shallow root tips 45days,84.1,shallow root tips,--
2357,SRX1547439,shallow root tips 45days,92.7,shallow root tips,--
2358,SRX1547440,shallow root tips 45days,110.3,shallow root tips,--
2359,SRX1547441,shallow root tips 45days,83.2,shallow root tips,--
2360,SRX1547442,shallow root tips 45days,90.7,shallow root tips,--
2361,SRX1547443,shallow root tips 45days,92.4,shallow root tips,--
2362,SRX1547444,shallow root tips 45days,87.0,shallow root tips,--
2363,SRX1547445,shallow root tips 45days,89.1,shallow root tips,--
2364,SRX1547446,shallow root tips 45days,95.0,shallow root tips,--
2365,SRX1547447,shallow root tips 45days,84.5,shallow root tips,--
2366,SRX1547448,shallow root tips 45days,86.5,shallow root tips,--
2367,SRX1547449,shallow root tips 45days,80.5,shallow root tips,--
2368,SRX1547450,shallow root tips 45days,97.9,shallow root tips,--
2369,SRX1547451,shallow root tips 45days,83.4,shallow root tips,--
2370,SRX1547452,shallow root tips 45days,146.3,shallow root tips,--
2371,SRX1547453,shallow root tips 45days,91.5,shallow root tips,--
2372,SRX1547454,shallow root tips 45days,79.3,shallow root tips,--
2373,SRX1547455,shallow root tips 45days,93.0,shallow root tips,--
2374,SRX1547456,shallow root tips 45days,78.2,shallow root tips,--
2375,SRX1547457,shallow root tips 45days,75.5,shallow root tips,--
2376,SRX1547458,deep root tips 45days,63.8,deep root tips,--
2377,SRX1547459,deep root tips 45days,79.1,deep root tips,--
2378,SRX1547460,deep root tips 45days,69.1,deep root tips,--
2379,SRX1547461,deep root tips 45days,77.1,deep root tips,--
2380,SRX1547462,deep root tips 45days,76.5,deep root tips,--
2381,SRX1547463,deep root tips 45days,65.4,deep root tips,--
2382,SRX1547464,deep root tips 45days,73.2,deep root tips,--
2383,SRX1547465,deep root tips 45days,78.6,deep root tips,--
2384,SRX1547466,deep root tips 45days,78.1,deep root tips,--
2385,SRX1547467,deep root tips 45days,68.8,deep root tips,--
2386,SRX1547468,deep root tips 45days,81.1,deep root tips,--
2387,SRX1547469,deep root tips 45days,118.4,deep root tips,--
2388,SRX1547470,deep root tips 45days,75.9,deep root tips,--
2389,SRX1547471,deep root tips 45days,74.6,deep root tips,--
2390,SRX1547472,deep root tips 45days,135.9,deep root tips,--
2391,SRX1547473,deep root tips 45days,80.6,deep root tips,--
2392,SRX1547474,deep root tips 45days,78.5,deep root tips,--
2393,SRX1547475,deep root tips 45days,120.2,deep root tips,--
2394,SRX1547476,deep root tips 45days,85.4,deep root tips,--
2395,SRX1547477,deep root tips 45days,115.9,deep root tips,--
2396,SRX1547478,deep root tips 45days,80.4,deep root tips,--
2397,SRX1547479,deep root tips 45days,75.7,deep root tips,--
2398,SRX1547480,deep root tips 45days,84.3,deep root tips,--
2399,SRX1547481,deep root tips 45days,80.2,deep root tips,--
2400,SRX1547482,deep root tips 45days,87.9,deep root tips,--
2401,SRX1547483,deep root tips 45days,76.4,deep root tips,--
2402,SRX1547484,deep root tips 45days,75.7,deep root tips,--
2403,SRX1547485,deep root tips 45days,80.3,deep root tips,--
2404,SRX1547486,deep root tips 45days,91.7,deep root tips,--
2405,SRX1547487,deep root tips 45days,92.4,deep root tips,--
2406,SRX1547488,deep root tips 45days,113.5,deep root tips,--
2407,SRX1547489,deep root tips 45days,87.2,deep root tips,--
2408,SRX1547490,deep root tips 45days,85.8,deep root tips,--
2409,SRX1547491,deep root tips 45days,83.8,deep root tips,--
2410,SRX1547492,deep root tips 45days,93.3,deep root tips,--
2411,SRX1547493,deep root tips 45days,87.5,deep root tips,--
2412,SRX1547494,deep root tips 45days,106.9,deep root tips,--
2413,SRX1549394,spikelets wild type,70.4,spikelet,--
2414,SRX1549395,spikelets wild type,71.7,spikelet,--
2415,SRX1549396,spikelets wild type,79.4,spikelet,--
2416,SRX1549397,spikelets wild type,80.8,spikelet,--
2417,SRX1549398,spikelets wild type,84.2,spikelet,--
2418,SRX1549399,spikelets wild type,82.0,spikelet,--
2419,SRX1549400,spikelets wild type,70.4,spikelet,--
2420,SRX1549401,spikelets wild type,77.5,spikelet,--
2421,SRX1549402,spikelets wild type,76.7,spikelet,--
2422,SRX1549403,spikelets msp1 mutant,71.3,spikelet,--
2423,SRX1549404,spikelets msp1 mutant,72.6,spikelet,--
2424,SRX1549405,spikelets msp1 mutant,70.7,spikelet,--
2425,SRX1549406,spikelets msp1 mutant,83.7,spikelet,--
2426,SRX1549407,spikelets msp1 mutant,82.6,spikelet,--
2427,SRX1549408,spikelets msp1 mutant,79.4,spikelet,--
2428,SRX1549409,spikelets msp1 mutant,55.9,spikelet,--
2429,SRX1549410,spikelets msp1 mutant,56.0,spikelet,--
2430,SRX1549411,spikelets msp1 mutant,59.3,spikelet,--
2431,SRX1549412,spikelets ostdl1a mutant,90.9,spikelet,--
2432,SRX1549413,spikelets ostdl1a mutant,78.1,spikelet,--
2433,SRX1549414,spikelets ostdl1a mutant,80.7,spikelet,--
2434,SRX1549415,spikelets ostdl1a mutant,79.0,spikelet,--
2435,SRX1549416,spikelets ostdl1a mutant,78.8,spikelet,--
2436,SRX1549417,spikelets ostdl1a mutant,85.9,spikelet,--
2437,SRX1549418,spikelets ostdl1a mutant,57.1,spikelet,--
2438,SRX1549419,spikelets ostdl1a mutant,59.6,spikelet,--
2439,SRX1549420,spikelets ostdl1a mutant,56.6,spikelet,--
2440,SRX1550354,fully expanded third leaf,290.1,leaf,--
